marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,48862726,R1HNK01GQPL3SY,B002BFX6EO,391944105,sedu revolution professional hair dryer (4000i),Beauty,5,1,1,N,Y,best dryer!,"I am in hair school and his dryer is perfect! Works perfectly, the best dryer out there for sure. I love it.",1/4/2014
US,47895223,RUWDALZUB3G3X,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,2,3,N,Y,Seem to do the job,"Bought this dryer to help with my dense wavy hair frizzing when I blow dried it. This seem to do the job well. It has lots of options for heat and speed, and gets my hair dry faster than my old &#34;cheapy&#34; dryer. I have noticed less frizzing and my hair is smoother and shiner than before. I would give it good marks for value for money, it appears to do the job as well as more expensive ceramic dryers I looked at.",1/4/2014
US,44566753,R48M3Q0MRCIKL,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,3,5,6,N,Y,Save your money,I purchased it hoping to get that salon blowout look. I was disappointed when it worked the exact same a my old $15 dollar hair dryer.,1/4/2014
US,13141268,R1HLU86LZIOCMB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,1,1,N,Y,Best Hairdryer,This is the best hairdryer I've ever owned!  Puts Conair and Revlon hairdryers to shame.  Time to look at other Remington products.  Finding quality these days is rare.  Happy with my purchase.,1/4/2014
US,2868873,R2VEVR5C4X6J9L,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,1,6,7,N,Y,"Very flimsy, feels cheap. switch almost broken on first use",I really don't understand the good reviews. This dryer feels so cheap and flimsy. Almost break the switch on first use. You have to see it to understand what I am talking about. Don't buy it.,1/4/2014
US,29053184,R2OTV2SIQEBYEW,B007T70X0Y,535977674,hsi professional hair dryer d-2200 with turbo ionic and infrared technology,Beauty,5,6,7,N,Y,HSI professional Hair dryer,"Make your hair soft, frizz free. My daughter has very thick fine hair. It does a wonderful job. Highly recommend.",1/3/2014
US,35093382,R32T1LPGEB6CAP,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,4,1,1,N,Y,Good Product,"Heavier and clumsy to use, but the ion as well as defusier does work well with short hair.....well made and sturdy.",1/3/2014
US,8985792,RPL8MGO8U1IA7,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,1,1,N,Y,Absolutely a great hair dryer,"I purchased this hair dryer as a Christmas present and she loves it. The dryer warms instantly, looks great (the matte black....although the pink accent isn't my color), does a great job, and even has little rubber spots on the side, so that it doesn't slip (nice touch). It also has a removable filter that can be cleaned. For the price, I can't complain. I would definitely recommend this to others, as it does a great job at a reasonable price.",1/3/2014
US,20997643,R1HLD5ACTXE4ZJ,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,1,1,N,Y,Great hair dryer,"I've had this hair dryer for about twelve years now and my sister always uses it when she's here, so I got her one for Christmas.  It has so much power for such a compact dryer.  When mine dies, I'm going to order another one.  Love it!",1/3/2014
US,45804706,RN2PBSUXQ8JGL,B0054Y2Q4K,352847602,"babyliss pro babfv2 volare ferrari designed professional luxury mid sized hair dryer, 2000 watts, black",Beauty,5,3,3,N,Y,THE BEST I'VE EVER HAD,VERY QUIET.  PLENTY OF SETTINGS.  TAKES NO TIME TO GET MY HAIR DRY.  THE ONLY BAD THING IS THAT THE STYLING ATTACHMENTS GET VERY HOT.,1/2/2014
US,11781972,R3MQQU71O94Z7Y,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",Beauty,4,1,2,N,Y,Kind of like the old times....,I wanted to dry my hair all over without having to hold the dryer!  I wanted the old timey kind and this sort of fits the bill.  The plastic casing is more fragile than the old ones but it gets the job done.,1/2/2014
US,29459371,R1NYB5RGZYQM92,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,3,1,1,N,Y,It is ok,"This hair dryer works well, however, after about a year or so of use, the clear plastic coating around it, has started to peel off. This speaks to the quality of the materials used. It still works and I still use it but just wanted to mention that. It is pretty light, which is a good thing when you have a lot of hair to dry! The main reason I purchased this one was because it was more affordable than the salon brands.",1/1/2014
US,39963507,R25E1P5GKAXOC8,B007T70X0Y,535977674,hsi professional hair dryer d-2200 with turbo ionic and infrared technology,Beauty,5,5,5,N,Y,Great!,It was a gift my daughter requested. I purchased it for her for her birthday which happens to be on Christmas!,1/1/2014
US,4271805,R270MI9YFKII3D,B007T70X0Y,535977674,hsi professional hair dryer d-2200 with turbo ionic and infrared technology,Beauty,3,1,4,N,Y,good heat-weak blower,"i bought this for my daughter.. she said the heat is good, but the blower is weak. she has long thick hair and it wasn't doing the job... she plans on keeping it though-she is cutting her hair short and feels it will work fine on shorter hair.",1/1/2014
US,36760313,R1KYTUTL3EXHX3,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,5,5,5,N,Y,Nice Dryer,"Love it, keeps the frizz down and LOVE the attachments. Since I have some curl to my hair, it's nice to have the diffuser that fits the dryer. Packaged nicely and delivered on time.",1/1/2014
US,12339827,R31J0242SLUBZZ,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,Beauty,5,1,1,N,Y,Worked great,Got this for a trip to Italy.  It packed easily and took up minimal space.  You still need the plug adapters for it but it worked great while on the trip.,12/31/2013
US,13270364,RF02QN9YKJQBB,B006FLC09W,316756803,infinity pro by conair 1875 watt hair dryer - purple,Beauty,4,3,4,N,Y,Warm Feature!!,"I used this dryer for the first time at a friend’s house.  It was amazing, it had the attachment on it and my hair was silky and dry within minutes.  I was so thrilled with it; I went online and bought one.  I still love it and the best part about the dryer is the warm setting.  You can dry your hair right at your scalp and not burn your head or heat up the bathroom to the point where you're sweating!!  I highly recommend this dryer.  I have had this dryer now for 6 months.",12/30/2013
US,11141493,R285TNNHB53DKP,B00A7JA72U,646926938,"babyliss nano titanium portofino 6600 hair dryer, leopard",Beauty,5,2,2,N,Y,LOVE LOVE LOVE THIS DRYER!!!!,"Has three setting on both the heat and on the blower and let me tell you, the highest settings are hot and powerful! This is a fantastic styling tool, comparable with my stylists dryer for sure! I highly recommend this dryer. AND IT'S ANIMAL PRINT!!! BONUS!",12/30/2013
US,49890726,R2PIVKK3O7HD14,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,1,2,N,Y,Review-by-proxy,"I don't have much insight for the hair dryer's performance as it was a Xmas gift for my wife but her feedback-in-a-nutshell to me was &#34;I Love It!!&#34;.  After exhaustive research on my part to find the best hair dryer at a given price point, I settled on the Onei MK-II based purely on the Amazon reviews and it apparently paid off.  (BTW, she has very fine, blonde hair).",12/30/2013
US,26663019,RHH42S2Z8IG5P,B006FLC09W,316756803,infinity pro by conair 1875 watt hair dryer - purple,Beauty,5,1,2,N,Y,"lots of air, love the settings","I like how much air and heat this hairdryer puts out. I have a ton of hair that takes ages to dry, but that time is much shorter with this hairdryer.<br /><br />The only downside is that I wish the cord was longer! My old hairdryer had a much longer cord and I was spoiled by it.",12/29/2013
US,5048298,R14L1X2FH3D6HX,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",Beauty,3,1,1,N,Y,dry hair,"I liked the hairdryer, I wish it was a little more powerful, but it did get the job done and was easy to use",12/29/2013
US,18816436,R2RQE1UNUNEA6W,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,5,1,1,N,Y,Andis Micro Turbo,"I really like this little hair dryer, and it is all that I really need.  I have long hair but it can be totally dry in 5 minutes with this unit!",12/27/2013
US,44735443,R2RX6USG8X8H37,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",Beauty,5,1,1,N,Y,Handheld Hairdryer Issue FIXED by Conair!,"I've used Conair dryers for years, but they share the same issue with other brands......the little mesh screen filter in the back gets easily clogged with dust, lint, and hair....causing the unit to overheat and eventually die.  I've tried everything to keep that little screen clean, including carefully brushing it with a small stiff brush....but then the particulates fall into the motor causing more problems or the lint and stuff just plain won't come off the filter.<br /><br />I just received this new dryer, to replace a Conair model from several years ago.  Conair FINALLY hired someone with some common sense!  I was surprised.....this unit has a REMOVABLE screen filter!  Which means I can take it off and WASH it (being very careful to insure it's totally dry before replacing on the unit, of course), extending the life of my unit.<br /><br />Big selling point in my opinion....removable filter info should be in the description.  Bravo, Conair, well done!",12/27/2013
US,43695045,R28OPZ6M7LIGE6,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,5,7,N,Y,Best Hair Dryer I've Ever Used,"I'm not a professional but have naturally wavy hair which is prone to frizz and fly-away action.  This hair dryer is amazing.  It is heat controlled and not air controlled.  Instead of blowing my hair to dry it out, it gently blows heat at target area and dries hair faster, without wildness and frizz. My hair feels soft, is shiny and dries evenly.  It was worth the money and the time to wait for it to arrive.  But with Prime you'll get it pretty quick!",12/27/2013
US,51456711,R3BVR322QPMR90,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,5,1,1,N,Y,Great Hair Dryer,This is all I had hoped it would be. It has great power and it is the nice compact small size I desired.,12/26/2013
